dataset,seed,method,method_label,group,test_f1,test_auc,test_ap,precision,recall,val_f1,metrics_path
ZipZap,46,graphsage,GraphSAGE,GNN,0.8945041061276058,0.9731229764921171,0.9452382178305578,0.8687116564417178,0.921875,0.9015151515151515,outputs/paper_5seed_qwen_counter_clean_20260615/ZipZap/seed_46/sage_no_evidence/metrics.json
ZipZap,42,care_gnn,CARE-GNN,Generic Fraud GNN,0.8919597989949749,0.9766094124006207,0.9529488369861236,0.8606060606060606,0.9256844850065189,0.9001907183725365,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_42/sampled_care_gnn/metrics.json
ZipZap,43,care_gnn,CARE-GNN,Generic Fraud GNN,0.8838095238095238,0.9719365769103121,0.950097872533507,0.8613861386138614,0.9074315514993481,0.890282131661442,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_43/sampled_care_gnn/metrics.json
ZipZap,44,care_gnn,CARE-GNN,Generic Fraud GNN,0.8830694275274056,0.9734305109395234,0.9457457295547903,0.8285714285714286,0.9452411994784876,0.8962148962148963,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_44/sampled_care_gnn/metrics.json
ZipZap,45,care_gnn,CARE-GNN,Generic Fraud GNN,0.8752399232245681,0.9690539660754504,0.945610009164576,0.8603773584905661,0.890625,0.8945686900958466,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_45/sampled_care_gnn/metrics.json
ZipZap,46,care_gnn,CARE-GNN,Generic Fraud GNN,0.8785982478097623,0.9719678174268018,0.9454816130407114,0.8457831325301205,0.9140625,0.8931297709923665,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_46/sampled_care_gnn/metrics.json
ZipZap,42,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.8874921433060968,0.9730211536480777,0.9457826257178383,0.8567961165048543,0.9204693611473272,0.9056122448979592,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_42/sampled_graphconsis_gnn/metrics.json
ZipZap,43,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.8936725375081539,0.9766842411528206,0.9546937677152513,0.8942558746736292,0.8930899608865711,0.892742453436095,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_43/sampled_graphconsis_gnn/metrics.json
ZipZap,44,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.8860135551447936,0.9737518344048517,0.9460982576685983,0.8399532710280374,0.9374185136897001,0.9027093596059114,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_44/sampled_graphconsis_gnn/metrics.json
ZipZap,45,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.8745980707395499,0.9693214210304054,0.9406796395321967,0.8640406607369758,0.8854166666666666,0.8987179487179487,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_45/sampled_graphconsis_gnn/metrics.json
ZipZap,46,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.8884758364312267,0.9724829321509009,0.9443465378065887,0.8475177304964538,0.93359375,0.8962088253573648,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_46/sampled_graphconsis_gnn/metrics.json
ZipZap,42,pc_gnn,PC-GNN,Generic Fraud GNN,0.9335054874112331,0.9879138360123494,0.9771729344944634,0.9245524296675192,0.9426336375488917,0.9363934426229508,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_42/sampled_pc_gnn/metrics.json
ZipZap,43,pc_gnn,PC-GNN,Generic Fraud GNN,0.9200507614213198,0.9838193827596317,0.972548773249261,0.896168108776267,0.9452411994784876,0.9289827255278311,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_43/sampled_pc_gnn/metrics.json
ZipZap,44,pc_gnn,PC-GNN,Generic Fraud GNN,0.9281984334203656,0.9877324863305477,0.9777175644934822,0.9294117647058824,0.9269882659713168,0.9459283387622149,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_44/sampled_pc_gnn/metrics.json
ZipZap,45,pc_gnn,PC-GNN,Generic Fraud GNN,0.9177257525083612,0.9839399458051802,0.9737816689127637,0.9436038514442916,0.8932291666666666,0.9411764705882353,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_45/sampled_pc_gnn/metrics.json
ZipZap,46,pc_gnn,PC-GNN,Generic Fraud GNN,0.9179251477347341,0.985375316722973,0.973392966520797,0.9258278145695364,0.91015625,0.9345430978613092,outputs/paper_main_baselines_clean_20260615/ZipZap/seed_46/sampled_pc_gnn/metrics.json
ZipZap,42,zipzap,ZipZap,Ethereum SOTA,0.8439306358381503,0.9547875875826528,0.9154581075303115,0.8316455696202532,0.8565840938722294,0.8576874205844981,outputs/paper_sota_baselines_20260615/ZipZap/seed_42/zipzap/metrics.json
ZipZap,43,zipzap,ZipZap,Ethereum SOTA,0.8529801324503311,0.9581988983447001,0.9308144925334106,0.8667563930013459,0.8396349413298566,0.8525641025641025,outputs/paper_sota_baselines_20260615/ZipZap/seed_43/zipzap/metrics.json
ZipZap,44,zipzap,ZipZap,Ethereum SOTA,0.8393977415307403,0.9474684552792565,0.9224587924462119,0.8089480048367593,0.8722294654498044,0.865,outputs/paper_sota_baselines_20260615/ZipZap/seed_44/zipzap/metrics.json
ZipZap,45,zipzap,ZipZap,Ethereum SOTA,0.8344699318040918,0.9383182010135135,0.883936045429812,0.7964497041420119,0.8763020833333334,0.8558951965065502,outputs/paper_sota_baselines_20260615/ZipZap/seed_45/zipzap/metrics.json
ZipZap,46,zipzap,ZipZap,Ethereum SOTA,0.8416458852867831,0.9561321086711713,0.9235076448818412,0.8074162679425837,0.87890625,0.842964824120603,outputs/paper_sota_baselines_20260615/ZipZap/seed_46/zipzap/metrics.json
ZipZap,42,lmae4eth,LMAE4Eth,Ethereum SOTA,0.8911392405063291,0.9737597574492023,0.9574961575199019,0.8659286592865929,0.9178617992177314,0.9089735313105229,outputs/paper_sota_baselines_20260615/ZipZap/seed_42/lmae4eth/metrics.json
ZipZap,43,lmae4eth,LMAE4Eth,Ethereum SOTA,0.8887434554973822,0.974530053427729,0.9533558498828367,0.8922470433639947,0.8852672750977836,0.8935897435897436,outputs/paper_sota_baselines_20260615/ZipZap/seed_43/lmae4eth/metrics.json
ZipZap,44,lmae4eth,LMAE4Eth,Ethereum SOTA,0.888599348534202,0.977427246645251,0.9612971718536867,0.8880208333333334,0.8891786179921773,0.8922670191672174,outputs/paper_sota_baselines_20260615/ZipZap/seed_44/lmae4eth/metrics.json
ZipZap,45,lmae4eth,LMAE4Eth,Ethereum SOTA,0.890745501285347,0.9734836887668918,0.9529630539700559,0.8794416243654822,0.90234375,0.8994234465086482,outputs/paper_sota_baselines_20260615/ZipZap/seed_45/lmae4eth/metrics.json
ZipZap,46,lmae4eth,LMAE4Eth,Ethereum SOTA,0.882837238758708,0.9770103110923423,0.9601115917610299,0.8594327990135635,0.9075520833333334,0.898422712933754,outputs/paper_sota_baselines_20260615/ZipZap/seed_46/lmae4eth/metrics.json
ZipZap,42,bert4eth,BERT4ETH,Ethereum SOTA,0.8526522593320236,0.9621155232686609,0.9329561224403583,0.8565789473684211,0.848761408083442,0.8791064388961892,outputs/paper_sota_baselines_20260615/ZipZap/seed_42/bert4eth/metrics.json
ZipZap,43,bert4eth,BERT4ETH,Ethereum SOTA,0.8438107582631238,0.9555165076629042,0.9275578104638297,0.8389175257731959,0.848761408083442,0.8496143958868895,outputs/paper_sota_baselines_20260615/ZipZap/seed_43/bert4eth/metrics.json
ZipZap,44,bert4eth,BERT4ETH,Ethereum SOTA,0.8398486759142497,0.9558888907473807,0.9271434948852902,0.8131868131868132,0.8683181225554107,0.8612680477087257,outputs/paper_sota_baselines_20260615/ZipZap/seed_44/bert4eth/metrics.json
ZipZap,45,bert4eth,BERT4ETH,Ethereum SOTA,0.849802371541502,0.9574671839808558,0.9275546198577451,0.86,0.83984375,0.8623613829093281,outputs/paper_sota_baselines_20260615/ZipZap/seed_45/bert4eth/metrics.json
ZipZap,46,bert4eth,BERT4ETH,Ethereum SOTA,0.8423028785982478,0.9583130982545045,0.9272102092205048,0.810843373493976,0.8763020833333334,0.8495238095238096,outputs/paper_sota_baselines_20260615/ZipZap/seed_46/bert4eth/metrics.json
ZipZap,42,tlmgnn,TLmGNN,Ethereum SOTA,0.9024856596558317,0.9798622622756569,0.9635156421851817,0.8827930174563591,0.9230769230769231,0.9188144329896907,outputs/paper_sota_baselines_20260615/ZipZap/seed_42/tlmgnn/metrics.json
ZipZap,43,tlmgnn,TLmGNN,Ethereum SOTA,0.8893306825712393,0.9771376153573249,0.9589363581930735,0.9043126684636119,0.8748370273794003,0.9044502617801047,outputs/paper_sota_baselines_20260615/ZipZap/seed_43/tlmgnn/metrics.json
ZipZap,44,tlmgnn,TLmGNN,Ethereum SOTA,0.9004383218534753,0.9818993650120121,0.9666940126046332,0.8662650602409638,0.9374185136897001,0.9059720457433291,outputs/paper_sota_baselines_20260615/ZipZap/seed_44/tlmgnn/metrics.json
ZipZap,45,tlmgnn,TLmGNN,Ethereum SOTA,0.8930899608865711,0.9764221741272521,0.9595917766244209,0.8942558746736292,0.8919270833333334,0.920388349514563,outputs/paper_sota_baselines_20260615/ZipZap/seed_45/tlmgnn/metrics.json
ZipZap,46,tlmgnn,TLmGNN,Ethereum SOTA,0.891290527654164,0.9759418109515765,0.9544052006179029,0.8708074534161491,0.9127604166666666,0.9043031470777135,outputs/paper_sota_baselines_20260615/ZipZap/seed_46/tlmgnn/metrics.json
ZipZap,42,bwgnn,BWGNN,Graph Anomaly SOTA,0.8949771689497716,0.9747695054347681,0.9589965285248363,0.8955613577023499,0.894393741851369,0.9007232084155161,outputs/paper_sota_baselines_20260615/ZipZap/seed_42/bwgnn/metrics.json
ZipZap,43,bwgnn,BWGNN,Graph Anomaly SOTA,0.8957928802588997,0.9695684669877552,0.9460061013519449,0.8894601542416453,0.9022164276401564,0.9100323624595469,outputs/paper_sota_baselines_20260615/ZipZap/seed_43/bwgnn/metrics.json
ZipZap,44,bwgnn,BWGNN,Graph Anomaly SOTA,0.8919085855466338,0.9720342944573023,0.954040380888617,0.8474178403755869,0.9413298565840938,0.8941469489414695,outputs/paper_sota_baselines_20260615/ZipZap/seed_44/bwgnn/metrics.json
ZipZap,45,bwgnn,BWGNN,Graph Anomaly SOTA,0.8805031446540881,0.9684671487894143,0.9469255595072541,0.851581508515815,0.9114583333333334,0.9088607594936708,outputs/paper_sota_baselines_20260615/ZipZap/seed_45/bwgnn/metrics.json
ZipZap,46,bwgnn,BWGNN,Graph Anomaly SOTA,0.8913998744507219,0.9705003343186938,0.9435284168061199,0.8606060606060606,0.9244791666666666,0.9037130270610447,outputs/paper_sota_baselines_20260615/ZipZap/seed_46/bwgnn/metrics.json
ZipZap,42,ours,Ours,Proposed,0.9001297016861219,0.9846583451225299,0.9699871175994078,0.895483870967742,0.9048239895697523,0.9194499017681729,outputs/paper_5seed_qwen_counter_clean_20260615/ZipZap/seed_42/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,43,ours,Ours,Proposed,0.9143593045717965,0.9812294275952592,0.9654869926514976,0.9033078880407125,0.9256844850065189,0.9143222506393862,outputs/paper_5seed_qwen_counter_clean_20260615/ZipZap/seed_43/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,44,ours,Ours,Proposed,0.9118387909319899,0.9826582165931437,0.9638079248471118,0.881851400730816,0.9439374185136897,0.9257861635220126,outputs/paper_5seed_qwen_counter_clean_20260615/ZipZap/seed_44/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,45,ours,Ours,Proposed,0.8967286722257858,0.9785670924831081,0.9630369196802623,0.8836915297092288,0.91015625,0.9163449163449163,outputs/paper_5seed_qwen_counter_clean_20260615/ZipZap/seed_45/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,46,ours,Ours,Proposed,0.9053177691309987,0.9825001759572073,0.9638278216045,0.9018087855297158,0.9088541666666666,0.9148797920727745,outputs/paper_5seed_qwen_counter_clean_20260615/ZipZap/seed_46/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,42,ours_imbalance,Ours+Imbalance,Proposed,0.9381443298969072,0.9907212347272316,0.9818415813375032,0.9273885350318471,0.9491525423728814,0.940793754066363,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/ZipZap/seed_42/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,43,ours_imbalance,Ours+Imbalance,Proposed,0.9235709698137444,0.9852710605523067,0.9762656283742843,0.910126582278481,0.9374185136897001,0.9436893203883495,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/ZipZap/seed_43/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,44,ours_imbalance,Ours+Imbalance,Proposed,0.9361147327249022,0.9877685801992558,0.9786355704301253,0.9361147327249022,0.9361147327249022,0.9513797634691196,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/ZipZap/seed_44/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,45,ours_imbalance,Ours+Imbalance,Proposed,0.9220694171578258,0.9849622571790542,0.9763063941663047,0.927536231884058,0.9166666666666666,0.9381107491856677,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/ZipZap/seed_45/sage_rule_scalar_qwen_motif_channel/metrics.json
ZipZap,46,ours_imbalance,Ours+Imbalance,Proposed,0.9255663430420712,0.9869369369369368,0.9747763139771695,0.9202059202059202,0.9309895833333334,0.9335912314635719,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/ZipZap/seed_46/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,42,logreg,Logistic Regression,Raw tabular,0.8255813953488372,0.8774233128834357,0.8176228063099794,0.7845303867403315,0.8711656441717791,0.8041237113402062,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/tabular/logreg/metrics.json
Illicit-ETH,43,logreg,Logistic Regression,Raw tabular,0.7141216991963261,0.842646216768916,0.7956000925202343,0.5706422018348624,0.9539877300613497,0.7285546415981199,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/tabular/logreg/metrics.json
Illicit-ETH,44,logreg,Logistic Regression,Raw tabular,0.7568238213399504,0.8280408997955011,0.7899508751963246,0.6354166666666666,0.9355828220858896,0.7561576354679803,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/tabular/logreg/metrics.json
Illicit-ETH,45,logreg,Logistic Regression,Raw tabular,0.7178631051752922,0.8135051124744377,0.77438230127577,0.7875457875457875,0.6595092024539877,0.7577235772357723,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/tabular/logreg/metrics.json
Illicit-ETH,46,logreg,Logistic Regression,Raw tabular,0.8036529680365296,0.844,0.8155611828933248,0.797583081570997,0.8098159509202454,0.7987616099071208,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/tabular/logreg/metrics.json
Illicit-ETH,42,mlp,MLP,Raw tabular,0.907185628742515,0.9565603271983639,0.9431459783751548,0.8859649122807017,0.9294478527607362,0.9072164948453608,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/tabular/mlp/metrics.json
Illicit-ETH,43,mlp,MLP,Raw tabular,0.8717201166180758,0.9532842535787321,0.9195135741740786,0.8305555555555556,0.9171779141104295,0.8882265275707899,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/tabular/mlp/metrics.json
Illicit-ETH,44,mlp,MLP,Raw tabular,0.8856729377713459,0.945840490797546,0.9056097013792429,0.8383561643835616,0.9386503067484663,0.8714918759231906,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/tabular/mlp/metrics.json
Illicit-ETH,45,mlp,MLP,Raw tabular,0.8895434462444771,0.947034764826176,0.930287392534252,0.8555240793201133,0.9263803680981595,0.8938714499252616,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/tabular/mlp/metrics.json
Illicit-ETH,46,mlp,MLP,Raw tabular,0.8567293777134588,0.9258895705521472,0.911613356302955,0.810958904109589,0.9079754601226994,0.8487518355359766,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/tabular/mlp/metrics.json
Illicit-ETH,42,rf,Random Forest,Raw tabular,0.9385307346326837,0.9889325153374233,0.9881057479855466,0.9178885630498533,0.9601226993865031,0.9497041420118343,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/tabular/rf/metrics.json
Illicit-ETH,43,rf,Random Forest,Raw tabular,0.9349470499243571,0.9885480572597137,0.9877339232077986,0.9223880597014925,0.9478527607361963,0.9590288315629742,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/tabular/rf/metrics.json
Illicit-ETH,44,rf,Random Forest,Raw tabular,0.9410029498525073,0.9909775051124745,0.9887106861813594,0.90625,0.9785276073619632,0.9544072948328267,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/tabular/rf/metrics.json
Illicit-ETH,45,rf,Random Forest,Raw tabular,0.9320987654320988,0.9866952965235174,0.9843463555162849,0.937888198757764,0.9263803680981595,0.957613814756672,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/tabular/rf/metrics.json
Illicit-ETH,46,rf,Random Forest,Raw tabular,0.9480122324159022,0.9907893660531697,0.9900987245423021,0.9451219512195121,0.950920245398773,0.9499241274658573,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/tabular/rf/metrics.json
Illicit-ETH,42,lightgbm,LightGBM,Raw tabular,0.95625,0.9964253578732107,0.9958273852020512,0.9745222929936306,0.9386503067484663,0.9661538461538461,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/tabular/lightgbm/metrics.json
Illicit-ETH,43,lightgbm,LightGBM,Raw tabular,0.9281437125748503,0.9890224948875255,0.988765518548867,0.9064327485380117,0.950920245398773,0.9711684370257967,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/tabular/lightgbm/metrics.json
Illicit-ETH,44,lightgbm,LightGBM,Raw tabular,0.9641791044776119,0.9958854805725971,0.9955516832059517,0.938953488372093,0.99079754601227,0.9618320610687023,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/tabular/lightgbm/metrics.json
Illicit-ETH,45,lightgbm,LightGBM,Raw tabular,0.9539375928677564,0.9924662576687115,0.9910759904122088,0.9250720461095101,0.9846625766871165,0.9624060150375939,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/tabular/lightgbm/metrics.json
Illicit-ETH,46,lightgbm,LightGBM,Raw tabular,0.9604863221884499,0.9928261758691206,0.9922198611105257,0.9518072289156626,0.9693251533742331,0.958904109589041,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/tabular/lightgbm/metrics.json
Illicit-ETH,42,gcn,GCN,GNN,0.9029275808936826,0.9574642126789367,0.9618847536253345,0.9071207430340558,0.8987730061349694,0.9286846275752774,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/sampled_gcn/metrics.json
Illicit-ETH,43,gcn,GCN,GNN,0.8714069591527988,0.9441635991820041,0.9463141988905563,0.8597014925373134,0.8834355828220859,0.9319526627218935,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/sampled_gcn/metrics.json
Illicit-ETH,44,gcn,GCN,GNN,0.9047619047619048,0.9663149284253579,0.9639322436986449,0.8786127167630058,0.9325153374233128,0.8845577211394303,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/sampled_gcn/metrics.json
Illicit-ETH,45,gcn,GCN,GNN,0.8692913385826772,0.9354601226993865,0.941324763879014,0.8932038834951457,0.8466257668711656,0.9230769230769231,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/sampled_gcn/metrics.json
Illicit-ETH,46,gcn,GCN,GNN,0.8863636363636364,0.9560163599182003,0.9606592854348355,0.9413793103448276,0.8374233128834356,0.9230769230769231,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/sampled_gcn/metrics.json
Illicit-ETH,42,gat,GAT,GNN,0.9273570324574961,0.9804417177914111,0.9806796303820408,0.9345794392523364,0.9202453987730062,0.9473684210526315,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/sampled_gat/metrics.json
Illicit-ETH,43,gat,GAT,GNN,0.9356357927786499,0.9873128834355828,0.9868984282383427,0.9581993569131833,0.9141104294478528,0.9580093312597201,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/sampled_gat/metrics.json
Illicit-ETH,44,gat,GAT,GNN,0.9409984871406959,0.9896032719836401,0.9879616101435303,0.9283582089552239,0.9539877300613497,0.9433384379785605,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/sampled_gat/metrics.json
Illicit-ETH,45,gat,GAT,GNN,0.9314641744548287,0.9826257668711657,0.982050676388642,0.9462025316455697,0.9171779141104295,0.9514866979655712,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/sampled_gat/metrics.json
Illicit-ETH,46,gat,GAT,GNN,0.9341692789968652,0.9829038854805726,0.9853748801367767,0.9551282051282052,0.9141104294478528,0.9520865533230294,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/sampled_gat/metrics.json
Illicit-ETH,42,graphsage,GraphSAGE,GNN,0.9433962264150944,0.9857586912065439,0.9872266501883512,0.967741935483871,0.9202453987730062,0.9709923664122138,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_42/sage_no_evidence/metrics.json
Illicit-ETH,43,graphsage,GraphSAGE,GNN,0.9415384615384615,0.9825521472392639,0.9847945209737918,0.9444444444444444,0.9386503067484663,0.9739663093415007,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_43/sage_no_evidence/metrics.json
Illicit-ETH,44,graphsage,GraphSAGE,GNN,0.9511111111111111,0.9895132924335379,0.9886859490709174,0.9197707736389685,0.9846625766871165,0.968944099378882,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_44/sage_no_evidence/metrics.json
Illicit-ETH,45,graphsage,GraphSAGE,GNN,0.9457831325301205,0.9857341513292434,0.984963177187792,0.9289940828402367,0.9631901840490797,0.9690402476780186,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_45/sage_no_evidence/metrics.json
Illicit-ETH,46,graphsage,GraphSAGE,GNN,0.9442724458204335,0.9826912065439674,0.9855234617590399,0.953125,0.9355828220858896,0.9757575757575757,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_46/sage_no_evidence/metrics.json
Illicit-ETH,42,care_gnn,CARE-GNN,Generic Fraud GNN,0.9495268138801262,0.9840327198364008,0.9781384542917935,0.9772727272727273,0.9233128834355828,0.9615975422427036,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/sampled_care_gnn/metrics.json
Illicit-ETH,43,care_gnn,CARE-GNN,Generic Fraud GNN,0.9497716894977168,0.981963190184049,0.9712897442918486,0.9425981873111783,0.9570552147239264,0.9649923896499238,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/sampled_care_gnn/metrics.json
Illicit-ETH,44,care_gnn,CARE-GNN,Generic Fraud GNN,0.9469026548672567,0.99159918200409,0.9918960775411192,0.9119318181818182,0.9846625766871165,0.9631901840490797,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/sampled_care_gnn/metrics.json
Illicit-ETH,45,care_gnn,CARE-GNN,Generic Fraud GNN,0.9368575624082232,0.9862331288343558,0.9873176737430945,0.8985915492957747,0.9785276073619632,0.9649923896499238,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/sampled_care_gnn/metrics.json
Illicit-ETH,46,care_gnn,CARE-GNN,Generic Fraud GNN,0.9464012251148545,0.9769734151329242,0.9817935954452928,0.944954128440367,0.9478527607361963,0.9758308157099698,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/sampled_care_gnn/metrics.json
Illicit-ETH,42,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.9504643962848297,0.9848588957055215,0.9843709763786469,0.959375,0.941717791411043,0.9650986342943855,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/sampled_graphconsis_gnn/metrics.json
Illicit-ETH,43,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.9585253456221198,0.9857014314928425,0.9893447315744828,0.96,0.9570552147239264,0.9755351681957186,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/sampled_graphconsis_gnn/metrics.json
Illicit-ETH,44,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.9553571428571429,0.9901349693251534,0.9907925062311078,0.9277456647398844,0.9846625766871165,0.9648854961832061,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/sampled_graphconsis_gnn/metrics.json
Illicit-ETH,45,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.9359165424739195,0.9871820040899795,0.9872142729565655,0.9101449275362319,0.9631901840490797,0.9724770642201835,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/sampled_graphconsis_gnn/metrics.json
Illicit-ETH,46,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.9420970266040689,0.9819550102249489,0.9859113728912325,0.9616613418530351,0.9233128834355828,0.9769585253456221,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/sampled_graphconsis_gnn/metrics.json
Illicit-ETH,42,pc_gnn,PC-GNN,Generic Fraud GNN,0.9736434108527132,0.9897832310838446,0.9929196332746627,0.9843260188087775,0.9631901840490797,0.989247311827957,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_42/sampled_pc_gnn/metrics.json
Illicit-ETH,43,pc_gnn,PC-GNN,Generic Fraud GNN,0.975609756097561,0.9915419222903887,0.9942564266506965,0.9696969696969697,0.9815950920245399,0.9938650306748467,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_43/sampled_pc_gnn/metrics.json
Illicit-ETH,44,pc_gnn,PC-GNN,Generic Fraud GNN,0.9818181818181818,0.9939877300613497,0.9952151682707823,0.9700598802395209,0.9938650306748467,0.9847560975609756,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_44/sampled_pc_gnn/metrics.json
Illicit-ETH,45,pc_gnn,PC-GNN,Generic Fraud GNN,0.9683257918552036,0.9967280163599183,0.9961018451073771,0.9525222551928784,0.9846625766871165,0.9862174578866769,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_45/sampled_pc_gnn/metrics.json
Illicit-ETH,46,pc_gnn,PC-GNN,Generic Fraud GNN,0.9596273291925466,0.984,0.9881717959913345,0.9716981132075472,0.9478527607361963,0.9862595419847329,outputs/paper_main_baselines_clean_20260615/Illicit-ETH/seed_46/sampled_pc_gnn/metrics.json
Illicit-ETH,42,zipzap,ZipZap,Ethereum SOTA,0.890881913303438,0.9642944785276072,0.9645410922250365,0.8688046647230321,0.9141104294478528,0.9049079754601227,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_42/zipzap/metrics.json
Illicit-ETH,43,zipzap,ZipZap,Ethereum SOTA,0.9148936170212766,0.9690552147239264,0.9683305475474399,0.9066265060240963,0.9233128834355828,0.9353383458646617,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_43/zipzap/metrics.json
Illicit-ETH,44,zipzap,ZipZap,Ethereum SOTA,0.9138461538461539,0.9647689161554192,0.9550082568668384,0.9166666666666666,0.911042944785276,0.9282442748091603,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_44/zipzap/metrics.json
Illicit-ETH,45,zipzap,ZipZap,Ethereum SOTA,0.9228395061728395,0.9700040899795501,0.9707373572700168,0.9285714285714286,0.9171779141104295,0.9308176100628931,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_45/zipzap/metrics.json
